date;serial_number;failure;smart_5_normalized;smart_5_raw;smart_187_normalized;smart_187_raw;smart_188_normalized;smart_188_raw;smart_197_normalized;smart_197_raw;smart_198_normalized;smart_198_raw
01.03.2020;ZCH07C20;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CDSG;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0D3HJ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0D3HN;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ERW2;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0D3HZ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0D3HY;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0D3HS;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ESZ2;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0D9ZQ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH05ALN;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0D3H8;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV1KLRX;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0D3H1;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0D3H5;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CTTL;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CDS2;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CDS4;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CDS6;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0QWMR;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07GZC;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07GZM;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0A8T2;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV5PWJA;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0BESR;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV4L3LE;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07GZ0;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0733R;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV036WP;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV036WN;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV05LL2;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0B9ER;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0AFTJ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV5QQNA;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0AZHX;0;100;0;100;0;100;0;100;0;100;0
